SEX_clean,EDUCATION_clean,MARRIAGE_clean,age_group,limit_group,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,max_delay,avg_delay,recent_delay,late_payment_count,severe_delay_count,is_ever_late,total_bill,avg_bill,max_bill,bill_std,bill_trend,total_payment,avg_payment,max_payment,payment_std,payment_trend,payment_ratio,credit_utilization,bill_to_limit_ratio,payment_to_limit_ratio,recent_pay_to_bill_ratio,actual_default,predicted_default,default_probability,actual_label,predicted_label
Female,Graduate School,Single,20-30,Very High,500000.0,28,0,0,0,0,0,0,302089.0,279409.0,258310.0,221792.0,201215.0,183739.0,10049.0,10106.0,9021.0,7029.0,9093.0,10018.0,0,0.0,0,0,0,0,1446554.0,241092.33333333334,302089.0,46340.73318223036,118350.0,55316.0,9219.333333333334,10106.0,1180.2753351090018,31.0,0.03823984448555793,0.4821846666657023,2.8931079999942138,0.11063199999977874,0.033265031166201796,0,0,0.21454678369615748,Tidak Default,Tidak Default
Female,University,Single,20-30,High,240000.0,26,0,0,0,0,0,0,150886.0,141315.0,128940.0,124226.0,113133.0,113966.0,6537.0,6349.0,5834.0,3870.0,4000.0,3825.0,0,0.0,0,0,0,0,772466.0,128744.33333333333,150886.0,15038.893239419802,36920.0,30415.0,5069.166666666667,6537.0,1304.3425035881744,2712.0,0.039373901246088014,0.536434722219987,3.2186083333199225,0.12672916666613862,0.0433240989883533,0,0,0.24517585471217063,Tidak Default,Tidak Default
Male,University,Married,31-40,Low,20000.0,34,2,-1,0,0,0,0,390.0,18864.0,19499.0,19780.0,780.0,0.0,18864.0,1329.0,1000.0,0.0,0.0,0.0,2,0.3333333333333333,2,1,1,1,59313.0,9885.5,19780.0,10408.955139686212,390.0,21193.0,3532.1666666666665,18864.0,7533.386075774072,18864.0,0.35730784144525973,0.49427499997528623,2.9656499998517174,1.0596499999470175,48.369230645207104,1,1,0.7418934344846421,Default,Default
Male,University,Single,20-30,Medium,60000.0,23,0,0,0,0,0,0,49507.0,33282.0,34312.0,17277.0,17808.0,19346.0,1970.0,2000.0,618.0,809.0,2000.0,616.0,0,0.0,0,0,0,0,171532.0,28588.666666666668,49507.0,12821.575997772921,30161.0,8013.0,1335.5,2000.0,720.4719980679332,1354.0,0.04671431569592429,0.4764777777698365,2.858866666619019,0.13354999999777417,0.039792352595798726,1,0,0.2944517348715341,Default,Tidak Default
Female,Graduate School,Married,41-50,Very High,560000.0,45,0,0,0,0,0,0,34669.0,150228.0,151425.0,143343.0,127225.0,130479.0,150000.0,60052.0,10268.0,27225.0,15000.0,20000.0,0,0.0,0,0,0,0,737369.0,122894.83333333333,151425.0,44360.49486836984,-95810.0,282545.0,47090.833333333336,150000.0,53427.70002317774,130000.0,0.3831799275527135,0.21945505952341762,1.3167303571405058,0.5045446428562419,4.3266318611922285,0,0,0.18057326595928697,Tidak Default,Tidak Default
Female,University,Single,20-30,Low,20000.0,24,0,-1,-1,0,-1,-1,4261.0,7830.0,17213.0,4781.0,3178.0,15834.0,7830.0,17221.0,1203.0,3178.0,15834.0,0.0,0,0.0,0,0,0,0,53097.0,8849.5,17213.0,6157.007219420812,-11573.0,45266.0,7544.333333333333,17221.0,7465.017043963575,7830.0,0.852515207999463,0.44247499997787626,2.6548499998672574,2.263299999886835,1.837596807829712,0,0,0.3007854946457712,Tidak Default,Tidak Default
Male,University,Married,20-30,Medium,80000.0,26,-1,3,2,-1,2,2,495.0,330.0,165.0,481.0,316.0,151.0,0.0,0.0,481.0,0.0,0.0,0.0,3,1.5,0,4,4,1,1938.0,323.0,495.0,147.779565569804,344.0,481.0,80.16666666666667,481.0,196.3674277131181,0.0,0.2481940143198173,0.004037499999949532,0.02422499999969719,0.0060124999999248445,0.0,0,1,0.7951221770820731,Tidak Default,Default
Male,High School,Single,41-50,Low,10000.0,45,1,2,2,2,0,0,9503.0,7238.0,9407.0,8126.0,8838.0,9039.0,0.0,2310.0,0.0,1000.0,500.0,335.0,2,1.1666666666666667,1,4,3,1,52151.0,8691.833333333334,9503.0,865.4643647584033,464.0,4145.0,690.8333333333334,2310.0,875.7649037650839,-335.0,0.07948073862285515,0.8691833332464151,5.21509999947849,0.41449999995854997,0.0,0,1,0.803925233720926,Tidak Default,Default
Female,University,Married,31-40,Very High,270000.0,38,-1,0,0,0,-1,0,2974.0,3562.0,5061.0,5500.0,116681.0,119553.0,1071.0,2000.0,1000.0,116681.0,5000.0,4000.0,0,0.0,0,0,0,0,253331.0,42221.833333333336,119553.0,58802.504284823335,-116579.0,129752.0,21625.333333333332,116681.0,46595.43443586149,-2929.0,0.5121836648475229,0.15637716049324799,0.9382629629594879,0.48056296296118306,0.360121048971042,0,0,0.2238774594893934,Tidak Default,Tidak Default
Male,Graduate School,Single,20-30,Medium,80000.0,25,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,0,0.0,0,0,0,0,2340.0,390.0,390.0,0.0,0.0,2340.0,390.0,390.0,0.0,0.0,0.9999999995726496,0.004874999999939063,0.029249999999634377,0.029249999999634377,0.9999999974358974,1,0,0.4931712953588369,Default,Tidak Default
Female,Graduate School,Married,31-40,High,180000.0,38,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.16666666666666666,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.6838521735228364,Tidak Default,Default
Female,University,Single,31-40,Very High,490000.0,33,0,0,0,0,0,0,58308.0,64927.0,60011.0,49409.0,39945.0,49932.0,10000.0,8160.0,7000.0,2000.0,37000.0,3000.0,0,0.0,0,0,0,0,322532.0,53755.333333333336,64927.0,9043.230322548832,8376.0,67160.0,11193.333333333334,37000.0,13006.47018474523,7000.0,0.20822740069137874,0.10970476190453803,0.6582285714272281,0.1370612244895162,0.17150305275139768,0,0,0.18656523512614848,Tidak Default,Tidak Default
Male,High School,Married,51-60,Low,50000.0,55,0,0,0,0,0,0,44258.0,28040.0,27935.0,51904.0,24147.0,24425.0,2489.0,1384.0,841.0,1013.0,819.0,15154.0,0,0.0,0,0,0,0,200709.0,33451.5,51904.0,11705.064933608868,19833.0,21700.0,3616.6666666666665,15154.0,5686.419564775947,-12665.0,0.10811672620506246,0.6690299999866194,4.014179999919716,0.43399999999132,0.05623842017135346,0,0,0.34124812665681864,Tidak Default,Tidak Default
Male,University,Married,31-40,Very High,300000.0,32,-1,-1,-1,-1,-1,-2,2884.0,1706.0,2960.0,579.0,0.0,0.0,1706.0,2964.0,579.0,0.0,0.0,2937.0,0,0.0,0,0,0,0,8129.0,1354.8333333333333,2960.0,1364.6459491995229,2884.0,8186.0,1364.3333333333333,2964.0,1377.5710024048367,-1231.0,1.007011932463155,0.0045161111110960574,0.027096666666576345,0.02728666666657571,0.5915395282276216,1,0,0.36624867508534575,Default,Tidak Default
Female,University,Married,20-30,High,170000.0,23,2,0,0,0,0,0,160189.0,150377.0,138779.0,129548.0,121625.0,108462.0,5936.0,4584.0,4002.0,4093.0,4187.0,4335.0,2,0.3333333333333333,2,1,1,1,808980.0,134830.0,160189.0,18962.7300988017,51727.0,27137.0,4522.833333333333,5936.0,721.7854020875365,1601.0,0.03354471062321251,0.7931176470541581,4.758705882324948,0.15962941176376688,0.03705622733123338,0,1,0.8714551863748129,Tidak Default,Default
Female,University,Married,31-40,Very High,300000.0,38,0,-1,0,0,0,0,1250.0,940.0,11240.0,12137.0,15937.0,16437.0,940.0,10300.0,1200.0,4000.0,500.0,6000.0,0,0.0,0,0,0,0,57941.0,9656.833333333334,16437.0,6938.686141242207,-15187.0,22940.0,3823.3333333333335,10300.0,3819.8516550602676,-5060.0,0.3959199875667331,0.03218944444433715,0.19313666666602286,0.07646666666641178,0.7519999993983999,0,0,0.2500229074942528,Tidak Default,Tidak Default
Female,Graduate School,Single,20-30,Very High,280000.0,30,1,2,0,-1,-1,-1,25903.0,19262.0,10660.0,4191.0,1671.0,105726.0,50.0,2053.0,4211.0,2001.0,105747.0,100055.0,2,0.5,1,2,1,1,167413.0,27902.166666666668,105726.0,39198.93881939493,-79823.0,214117.0,35686.166666666664,105747.0,52112.12894678807,-100005.0,1.2789747510570924,0.09965059523773935,0.597903571426436,0.7647035714258403,0.0019302783460629935,0,0,0.44883835741019124,Tidak Default,Tidak Default
Female,High School,Single,20-30,Low,20000.0,24,-1,-1,-2,-2,-1,0,12509.0,0.0,0.0,0.0,13398.0,7224.0,0.0,0.0,0.0,13398.0,0.0,0.0,0,0.0,0,0,0,0,33131.0,5521.833333333333,13398.0,6406.61846582631,5285.0,13398.0,2233.0,13398.0,5469.710595634837,0.0,0.4043946756691801,0.27609166665286206,1.6565499999171724,0.669899999966505,0.0,0,0,0.30766201343482985,Tidak Default,Tidak Default
Female,University,Single,20-30,Medium,110000.0,29,2,2,4,4,3,2,600.0,600.0,600.0,600.0,300.0,150.0,0.0,0.0,0.0,0.0,0.0,921.0,4,2.8333333333333335,2,6,6,1,2850.0,475.0,600.0,199.37402037376887,450.0,921.0,153.5,921.0,375.99667551721785,-921.0,0.3231578946234534,0.004318181818142562,0.025909090908855372,0.008372727272651157,0.0,1,1,0.8662293844123389,Default,Default
Male,High School,Married,20-30,Medium,80000.0,27,0,0,0,-1,0,0,22381.0,11420.0,7021.0,6157.0,7606.0,3432.0,1500.0,3000.0,6157.0,1500.0,138.0,59.0,0,0.0,0,0,0,0,58017.0,9669.5,22381.0,6740.372830934502,18949.0,12354.0,2059.0,6157.0,2280.1003486688915,1441.0,0.21293758725523662,0.12086874999848915,0.725212499990935,0.1544249999980697,0.06702113399459268,1,0,0.2616368780256352,Default,Tidak Default
Female,Graduate School,Single,20-30,Low,20000.0,22,0,0,2,2,2,2,12476.0,14951.0,14426.0,16471.0,15909.0,17151.0,3000.0,0.0,2600.0,0.0,1500.0,0.0,2,1.3333333333333333,0,4,4,1,91384.0,15230.666666666666,17151.0,1673.3280212399084,-4675.0,7100.0,1183.3333333333333,3000.0,1386.2419221285536,3000.0,0.07769412588551941,0.7615333332952566,4.56919999977154,0.35499999998225,0.24046168641868693,0,1,0.793187139394811,Tidak Default,Default
Female,University,Married,31-40,Low,50000.0,39,0,0,0,0,0,0,43724.0,45017.0,46106.0,28381.0,29546.0,29573.0,2000.0,2000.0,2000.0,2000.0,1000.0,1000.0,0,0.0,0,0,0,0,222347.0,37057.833333333336,46106.0,8687.84482864805,14151.0,10000.0,1666.6666666666667,2000.0,516.3977794943222,1000.0,0.044974746679537055,0.7411566666518435,4.446939999911061,0.199999999996,0.045741469214945076,0,0,0.37895423586917676,Tidak Default,Tidak Default
Male,Graduate School,Single,31-40,Low,30000.0,36,3,2,0,0,-1,-1,26851.0,26136.0,30391.0,13150.0,18504.0,6699.0,0.0,5334.0,39.0,18559.0,6821.0,26275.0,3,0.8333333333333334,3,2,2,1,121731.0,20288.5,30391.0,9144.805099071275,20152.0,57028.0,9504.666666666666,26275.0,10656.069569342473,-26275.0,0.4684755731862182,0.6762833333107906,4.057699999864743,1.900933333269969,0.0,1,1,0.8462622898990626,Default,Default
Male,Graduate School,Married,31-40,High,220000.0,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.16666666666666666,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.6925478027142952,Tidak Default,Default
Female,University,Married,20-30,Low,50000.0,28,3,2,2,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.666666666666667,3,6,6,1,14400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04799999999904,0.28799999999424,0.0,0.0,0,1,0.9335357482462936,Tidak Default,Default
Female,University,Single,20-30,Medium,80000.0,25,1,2,0,0,0,0,78894.0,79989.0,79882.0,67946.0,51435.0,53113.0,3000.0,3500.0,5000.0,2500.0,2500.0,2000.0,2,0.5,1,2,1,1,411259.0,68543.16666666667,79989.0,13400.388134926043,25781.0,18500.0,3083.3333333333335,5000.0,1068.4880283216403,1000.0,0.04498381798320527,0.8567895833226236,5.140737499935741,0.2312499999971094,0.03802570537635276,0,1,0.6351057148405649,Tidak Default,Default
Female,Graduate School,Married,20-30,Medium,70000.0,29,0,0,0,0,0,0,68532.0,69475.0,69582.0,69589.0,68728.0,69304.0,3300.0,3100.0,2800.0,2600.0,2940.0,3000.0,0,0.0,0,0,0,0,415210.0,69201.66666666667,69589.0,458.8414395699964,-772.0,17740.0,2956.6666666666665,3300.0,241.79881444429512,300.0,0.04272536788602701,0.9885952380811155,5.931571428486692,0.25342857142495107,0.048152687794779776,0,0,0.27254335130653384,Tidak Default,Tidak Default
Female,University,Married,41-50,Medium,120000.0,48,-1,-1,-1,-1,0,-1,626.0,0.0,1252.0,1252.0,1252.0,626.0,0.0,1252.0,1252.0,0.0,626.0,0.0,0,0.0,0,0,0,0,5008.0,834.6666666666666,1252.0,511.1268596607565,0.0,3130.0,521.6666666666666,1252.0,615.4782422366096,0.0,0.6249999998751996,0.006955555555497593,0.04173333333298556,0.026083333333115973,0.0,0,0,0.46026572419839046,Tidak Default,Tidak Default
Male,Graduate School,Married,31-40,High,170000.0,36,0,0,0,0,2,-1,82898.0,80400.0,29253.0,29196.0,22400.0,3605.0,10000.0,1400.0,2500.0,0.0,3605.0,0.0,2,0.3333333333333333,0,1,1,1,247752.0,41292.0,82898.0,32646.479963389622,79293.0,17505.0,2917.5,10000.0,3745.268681950602,10000.0,0.07065533275182176,0.24289411764563001,1.4573647058737802,0.10297058823468841,0.12063017201717015,0,0,0.44842934712996496,Tidak Default,Tidak Default
Male,University,Single,20-30,Very High,430000.0,29,-2,-2,-2,-2,-2,-2,1442.0,3058.0,0.0,980.0,0.0,0.0,3058.0,0.0,980.0,0.0,0.0,1030.0,0,0.0,0,0,0,0,5480.0,913.3333333333334,3058.0,1215.4062146733768,1442.0,5068.0,844.6666666666666,3058.0,1190.9570381280203,2028.0,0.9248175180794128,0.0021240310077469985,0.01274418604648199,0.011786046511600498,2.120665740554323,0,0,0.33716459167952806,Tidak Default,Tidak Default
Male,High School,Married,51-60,Low,20000.0,57,-1,-1,-1,-1,0,0,390.0,390.0,390.0,21515.0,2942.0,0.0,390.0,390.0,10728.0,59.0,0.0,0.0,0,0.0,0,0,0,0,25627.0,4271.166666666667,21515.0,8515.276869642388,390.0,11567.0,1927.8333333333333,10728.0,4315.053112844228,390.0,0.4513598938443298,0.21355833332265542,1.2813499999359326,0.5783499999710825,0.9999999974358974,1,0,0.3539821361489479,Default,Tidak Default
Female,Graduate School,Married,41-50,High,200000.0,44,2,0,0,0,0,0,188553.0,192100.0,126343.0,125700.0,126448.0,81008.0,8011.0,5203.0,4000.0,5000.0,3001.0,3000.0,2,0.3333333333333333,2,1,1,1,840152.0,140025.33333333334,192100.0,42723.568145306715,107545.0,28215.0,4702.5,8011.0,1874.688960867909,5011.0,0.03358320875266192,0.700126666663166,4.200759999978996,0.14107499999929463,0.04248672786939223,0,1,0.8598502358143825,Tidak Default,Default
Female,Graduate School,Single,20-30,Very High,280000.0,26,0,0,0,0,0,0,146130.0,120750.0,105492.0,104061.0,105202.0,107143.0,5042.0,4000.0,4000.0,4000.0,4368.0,4000.0,0,0.0,0,0,0,0,688778.0,114796.33333333333,146130.0,16551.05771443827,38987.0,25410.0,4235.0,5042.0,421.8620627645961,1042.0,0.03689142219984249,0.4099869047604405,2.459921428562643,0.0907499999996759,0.034503524258985126,0,0,0.19293811360422347,Tidak Default,Tidak Default
Female,Graduate School,Single,31-40,High,190000.0,38,0,0,0,0,0,0,39468.0,33983.0,35042.0,35699.0,36410.0,38067.0,2151.0,1910.0,1558.0,1269.0,2209.0,123347.0,0,0.0,0,0,0,0,218669.0,36444.833333333336,39468.0,2017.7713861254617,1401.0,132444.0,22074.0,123347.0,49614.72737000577,-121196.0,0.6056825613113624,0.19181491227969222,1.1508894736781532,0.6970736842068574,0.05449984797672799,0,0,0.20568145819364536,Tidak Default,Tidak Default
Female,University,Married,41-50,Medium,60000.0,43,0,0,0,0,0,0,57033.0,58994.0,59732.0,36914.0,37684.0,38613.0,2880.0,2473.0,1322.0,1366.0,1554.0,1369.0,0,0.0,0,0,0,0,288970.0,48161.666666666664,59732.0,11466.308502158254,18420.0,10964.0,1827.3333333333333,2880.0,674.9760489577883,1511.0,0.03794165484293199,0.8026944444310662,4.816166666586398,0.18273333333028777,0.05049708063664024,0,0,0.34975872113340656,Tidak Default,Tidak Default
Male,University,Married,20-30,Very High,360000.0,29,0,0,0,-1,0,0,18454.0,16419.0,12932.0,91329.0,82929.0,70047.0,6028.0,6032.0,99578.0,2507.0,5376.0,2000.0,0,0.0,0,0,0,0,292110.0,48685.0,91329.0,36553.47436838255,-51593.0,121521.0,20253.5,99578.0,38901.055881556735,4028.0,0.41601109171060213,0.13523611111073544,0.8114166666644127,0.33755833333239565,0.3266500487522136,0,0,0.1952367901568088,Tidak Default,Tidak Default
Male,University,Single,20-30,Medium,80000.0,26,0,0,0,0,0,0,33490.0,35908.0,29995.0,27297.0,21524.0,23005.0,5000.0,1318.0,1200.0,2000.0,2000.0,2000.0,0,0.0,0,0,0,0,171219.0,28536.5,35908.0,5697.58555003784,10485.0,13518.0,2253.0,5000.0,1394.350744970576,3000.0,0.07895151823057632,0.3567062499955412,2.140237499973247,0.16897499999788781,0.14929829799494482,0,0,0.24581360589694598,Tidak Default,Tidak Default
Female,High School,Single,41-50,Low,30000.0,42,1,2,2,2,0,0,30445.0,27794.0,30603.0,29802.0,30134.0,30410.0,0.0,3569.0,0.0,1100.0,1100.0,1127.0,2,1.1666666666666667,1,4,3,1,179188.0,29864.666666666668,30603.0,1052.9424802270382,35.0,6896.0,1149.3333333333333,3569.0,1304.000562372067,-1127.0,0.03848471995871105,0.995488888855706,5.972933333134235,0.22986666665900443,0.0,1,1,0.790866774259039,Default,Default
Male,University,Single,20-30,Very High,330000.0,28,0,0,0,0,0,0,53260.0,37207.0,40560.0,41978.0,46728.0,40502.0,2000.0,4000.0,2000.0,5039.0,2164.0,2000.0,0,0.0,0,0,0,0,260235.0,43372.5,53260.0,5746.824923381606,12758.0,17203.0,2867.1666666666665,5039.0,1322.9171427820665,0.0,0.0661056352909251,0.1314318181814199,0.7885909090885194,0.052130303030145056,0.03755163349535202,0,0,0.20077984990156855,Tidak Default,Tidak Default
Female,University,Others/Unknown,31-40,High,240000.0,39,0,0,0,0,0,0,171907.0,171394.0,68907.0,70164.0,70672.0,69581.0,7200.0,3000.0,3000.0,2509.0,3000.0,2500.0,0,0.0,0,0,0,0,622625.0,103770.83333333333,171907.0,52582.912568311265,102326.0,21209.0,3534.8333333333335,7200.0,1811.894082629188,4700.0,0.03406384260183246,0.4323784722204206,2.5942708333225237,0.08837083333296512,0.04188311121686794,0,0,0.268605413751117,Tidak Default,Tidak Default
Male,Graduate School,Single,31-40,Medium,90000.0,31,0,0,0,0,0,0,79397.0,77962.0,73870.0,58792.0,58402.0,59633.0,2950.0,3000.0,2205.0,2300.0,2300.0,3000.0,0,0.0,0,0,0,0,408056.0,68009.33333333333,79397.0,10104.503820904156,19764.0,15755.0,2625.8333333333335,3000.0,393.578666427268,-50.0,0.038609896680753104,0.7556592592508631,4.5339555555051785,0.17505555555361052,0.037155056235913766,1,0,0.2789053844503769,Default,Tidak Default
Female,University,Married,51-60,Medium,130000.0,52,1,2,2,2,0,0,112434.0,98455.0,103351.0,100724.0,97675.0,102080.0,0.0,12700.0,0.0,4000.0,11461.0,0.0,2,1.1666666666666667,1,4,3,1,614719.0,102453.16666666667,112434.0,5336.077638740526,10354.0,28161.0,4693.5,12700.0,5940.889958583646,0.0,0.04581117551263941,0.7881012820452198,4.728607692271319,0.2166230769214106,0.0,0,1,0.6530615227167245,Tidak Default,Default
Male,University,Single,20-30,Very High,500000.0,30,0,0,2,2,0,0,20544.0,25756.0,26176.0,18124.0,8133.0,4051.0,5835.0,1055.0,23.0,9.0,20.0,15099.0,2,0.6666666666666666,0,2,2,1,102784.0,17130.666666666668,26176.0,9174.83156611971,16493.0,22041.0,3673.5,15099.0,6036.115431301823,-9264.0,0.21443999065793862,0.03426133333326481,0.20556799999958886,0.04408199999991184,0.28402453269645517,0,0,0.47394911582873167,Tidak Default,Tidak Default
Male,University,Single,20-30,Medium,130000.0,29,2,2,2,0,0,0,47272.0,47984.0,47113.0,48218.0,49408.0,50648.0,1600.0,0.0,1700.0,1800.0,2000.0,1800.0,2,1.0,2,3,3,1,290643.0,48440.5,50648.0,1356.0722325894,-3376.0,8900.0,1483.3333333333333,2000.0,738.6925386564201,-200.0,0.0306217593403914,0.3726192307663645,2.235715384598187,0.06846153846101184,0.03384667456350807,0,1,0.907857904142639,Tidak Default,Default
Female,High School,Single,31-40,Low,20000.0,33,0,0,0,0,0,0,20023.0,20239.0,19164.0,19393.0,19725.0,20054.0,1300.0,1400.0,1300.0,1000.0,1000.0,1000.0,0,0.0,0,0,0,0,118598.0,19766.333333333332,20239.0,418.5535409797254,-31.0,7000.0,1166.6666666666667,1400.0,186.18986725025258,300.0,0.05902291775528236,0.9883166666172507,5.929899999703505,0.3499999999825,0.06492533586051415,0,0,0.395085263474015,Tidak Default,Tidak Default
Female,University,Others/Unknown,31-40,Low,50000.0,39,0,0,0,0,0,0,49005.0,49407.0,45881.0,45784.0,50072.0,49112.0,6000.0,5000.0,5000.0,8000.0,4000.0,4000.0,0,0.0,0,0,0,0,289261.0,48210.166666666664,50072.0,1879.1061084107696,-107.0,32000.0,5333.333333333333,8000.0,1505.545305418162,2000.0,0.11062673502438757,0.9642033333140492,5.785219999884296,0.6399999999872,0.12243648607035126,0,0,0.34456391034038447,Tidak Default,Tidak Default
Male,University,Single,20-30,Low,50000.0,21,0,0,0,0,0,0,21023.0,27270.0,11342.0,8305.0,7288.0,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,75228.0,12538.0,27270.0,9931.160032946806,21023.0,4000.0,666.6666666666666,3000.0,1211.0601416389966,3000.0,0.05317169139079636,0.2507599999949848,1.5045599999699089,0.0799999999984,0.1427008514416258,0,0,0.31583537258655386,Tidak Default,Tidak Default
Male,Graduate School,Married,41-50,Very High,320000.0,49,0,0,0,-1,-1,-1,253286.0,246536.0,194663.0,70074.0,5856.0,195599.0,10358.0,10000.0,75940.0,20000.0,195599.0,50000.0,0,0.0,0,0,0,0,966014.0,161002.33333333334,253286.0,100499.35287486516,57687.0,361897.0,60316.166666666664,195599.0,71140.56620077371,-39642.0,0.37462914616105497,0.5031322916650944,3.018793749990566,1.1309281249964658,0.04089448291638348,0,0,0.23480519628388852,Tidak Default,Tidak Default
Male,Graduate School,Single,31-40,Medium,70000.0,33,0,0,0,0,0,0,63845.0,65443.0,65169.0,64370.0,15082.0,0.0,3224.0,1680.0,3000.0,142.0,142.0,0.0,0,0.0,0,0,0,0,273909.0,45651.5,65443.0,29908.446116440085,63845.0,8188.0,1364.6666666666667,3224.0,1488.8259356508627,3224.0,0.02989313969227045,0.6521642857049691,3.912985714229815,0.11697142856975756,0.050497298143151424,0,0,0.3352356477302464,Tidak Default,Tidak Default
Female,Graduate School,Single,31-40,Very High,330000.0,31,-1,0,0,0,0,0,4054.0,4661.0,5731.0,5186.0,6522.0,8995.0,1091.0,2000.0,1222.0,2400.0,3000.0,2000.0,0,0.0,0,0,0,0,35149.0,5858.166666666667,8995.0,1757.0772796512586,-4941.0,11713.0,1952.1666666666667,3000.0,718.030198993515,-909.0,0.3332384989520829,0.01775202020196641,0.10651212121179844,0.03549393939383184,0.26911692149257105,0,0,0.28219399836880943,Tidak Default,Tidak Default
Female,University,Single,20-30,Medium,90000.0,26,0,0,0,0,2,2,70206.0,71353.0,72707.0,74101.0,72818.0,73940.0,3300.0,3168.0,3143.0,2700.0,3600.0,1700.0,2,0.6666666666666666,0,2,2,1,435125.0,72520.83333333333,74101.0,1507.0643538570828,-3734.0,17611.0,2935.1666666666665,3600.0,671.3349139339222,1600.0,0.040473427176005806,0.8057870370280839,4.834722222168503,0.1956777777756036,0.0470045295267213,0,0,0.5984439608669757,Tidak Default,Tidak Default
Female,Graduate School,Single,20-30,Medium,80000.0,27,0,0,-2,-2,-2,-2,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,80000.0,13333.333333333334,80000.0,32659.86323710904,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666458335,0.9999999999875001,0.0,0.0,0,0,0.28735385257409535,Tidak Default,Tidak Default
